gene,lfc,q
MAB21L1,0.953700088,2.15E-05
A2ML1,0.954028234,0.000313149
GJB6,0.95448316,0.006106625
RAB20,0.957751394,0.003573059
ID1,0.958802191,0.000232855
METRNL,0.959984287,2.50E-06
NFIL3,0.960244983,8.79E-10
LY96,0.961046448,0.000377787
PPIC,0.961195056,8.59E-06
YAP1,0.965088315,0.000310653
EMP1,0.96837894,0.027484282
FGR,0.96884498,4.59E-05
HLA-DQB1,0.96891335,0.008400287
RUNX1,0.971883637,0.004139885
NKX6-1,0.973448829,0.000486872
C1QA,0.974073906,0.030419238
ITIH2,0.974799142,0.000520297
HPGD,0.977898338,0.000672207
HLA-DRA,0.979767657,0.005972397
TNNC1,0.980170698,0.007131499
TENT5C,0.980472557,6.31E-05
ZFP36L1,0.980961437,0.000183584
SCEL,0.981116752,0.000536525
TEAD2,0.982351936,0.000304423
ADAMTSL3,0.983344094,0.000450034
HSPA1A,0.983979819,0.00435682
G0S2,0.985018722,6.23E-05
SIRPB2,0.985629278,0.003206486
CLEC3B,0.987638971,0.001902931
IL9,0.988370146,0.019207881
C1orf100,0.98881111,0.00180846
LCP1,0.98952611,0.004616469
LINC02123,0.989957054,0.001788216
PCDH18,0.991898778,5.67E-06
CDK2,0.992462397,0.000681713
FZD7,0.992564461,0.000110345
RHOD,0.993271199,0.011669747
FMO1,0.994581902,0.029804153
LHCGR,0.997783385,0.017324069
HSPA6,0.998696709,0.030784997
HK3,0.999138231,0.000333746
DAPP1,1.001618127,0.009895608
EVI2B,1.001806348,0.000985931
LINC02182,1.002220418,0.040238895
MGAM,1.003196448,0.002384587
MSX2,1.003438347,0.019883683
EMP3,1.003508915,0.000154513
FOXD4L1,1.003979655,0.001564108
KLHL6,1.005336871,0.002900589
FOLR2,1.007354203,0.005865128
PLA2R1,1.00922811,0.001333254
DMRTC1B,1.009299241,0.0006325
SLC9A2,1.009953988,9.76E-06
ST20-MTHFS,1.011917367,0.008755335
SYK,1.015004969,0.001848081
AKR1C1,1.015896337,4.57E-08
WFIKKN2,1.018087085,0.003529623
SPINK8,1.019435079,0.016493122
FBLN1,1.022613644,4.28E-06
NCF2,1.023606303,0.006046363
COL6A2,1.026724721,0.006847334
FXYD5,1.026821111,0.000544872
ANO2,1.029822734,2.39E-05
ZIC3,1.03024739,1.26E-06
SCGN,1.031852546,4.50E-05
FZD2,1.032980792,0.001138794
HOXC4,1.035281949,0.012559954
PCK1,1.035684689,0.026341524
CLIC1,1.035909968,0.000494883
HSPB9,1.039378508,0.000171682
GJA4,1.0397951,0.003280422
HLA-DMB,1.044704416,0.001315862
MSR1,1.046356411,0.016936512
LINC00443,1.049828795,0.006079182
PAQR5,1.050375549,7.86E-09
GYPC,1.051682733,7.49E-05
ARHGAP42,1.051717704,1.60E-05
ACKR3,1.053055869,0.000314534
ITGA10,1.053808582,2.78E-06
FAM167B,1.054245045,0.000284489
SAMD11,1.054315401,0.008592112
SLFN11,1.058287822,1.18E-07
DUSP1,1.059649393,0.000493902
IRAK3,1.060261514,6.41E-06
CXCL2,1.060557061,0.034053649
GDF15,1.060955166,0.037100566
PGR,1.06118336,0.000394688
S100P,1.066406688,0.009583187
LINC00463,1.06695209,0.003171704
LINC01740,1.067716171,0.027683692
MAGEA12,1.067769575,0.00086608
CD8B,1.067811219,0.01772557
C6orf118,1.069187768,1.56E-05
CTSS,1.069375432,0.000129797
B4GALT1,1.069401203,0.000181726
SLC39A12,1.072442867,0.000531031
H1-2,1.074048033,0.001883819
GABRE,1.074301923,0.00290883
VIM,1.076983356,0.000440915
TLR7,1.081186678,0.00214052
TRIP10,1.082286978,1.96E-05
FCGR2A,1.083278029,0.006447703
S100A11,1.084646171,0.001354555
SAMSN1,1.085171795,6.90E-05
LOC101928228,1.086244699,0.012867654
TM4SF1,1.086286888,0.000193739
F10,1.087089143,4.71E-07
LINC02743,1.088460141,0.023102075
KANK2,1.088484748,1.01E-05
CRABP2,1.091002273,5.75E-05
UBL4B,1.0912734,0.031727899
LOC101929331,1.091715713,0.009265899
IRF8,1.094885032,0.001492335
NFKBIA,1.0975264,3.32E-12
TGFBR3,1.097551254,4.25E-06
SLC22A3,1.098708194,0.000987409
TNFAIP3,1.10113665,0.000100278
IL18R1,1.101601637,0.035237483
TLR5,1.103473159,5.70E-06
PLBD1,1.104860088,1.82E-05
GADD45B,1.104910748,0.001533091
ID3,1.105403646,5.75E-05
RIPOR3,1.106476577,2.17E-06
MT2A,1.106969542,0.000254777
IGF2BP2,1.107081096,0.000329387
SIGLEC1,1.109623038,0.007351042
FPR2,1.110061435,0.046983079
TSKU,1.11021166,9.07E-06
CPVL,1.115279182,0.003104296
TFPI,1.115883864,0.000412353
OTOG,1.116390946,0.010784318
MCOLN3,1.117150394,0.01957519
FYB1,1.1177336,0.000570662
ANG,1.118440725,0.000616808
VAMP8,1.119001154,0.000310877
CXCL13,1.122541058,0.02870561
GPR34,1.122697214,0.000657993
MS4A7,1.124131357,0.002062657
SLC5A3,1.124424513,2.03E-09
RNASE4,1.125732998,0.005888237
FKBP5,1.130012279,0.000412353
LRG1,1.1329438,0.028919827
PAX9,1.13333686,0.00511928
IQGAP2,1.135404532,0.002915923
HSD11B2,1.137562229,0.003256358
POF1B,1.138594809,0.030489562
MT1X,1.139272028,0.00180846
ADGRG2,1.145137032,1.63E-05
SCIN,1.146671828,0.034597131
NPC1L1,1.146904912,0.049934384
VSIG4,1.147940683,0.033867144
WNT16,1.151550873,0.000160206
IL17RB,1.152693935,1.25E-08
LRRC72,1.152895749,0.020270648
DHRS9,1.1562157,0.003046853
WDR64,1.157133058,0.027480781
EPPIN,1.157252697,0.018914052
INMT,1.157715898,0.028900225
SLCO4A1,1.159884751,0.000448957
CD86,1.161181438,0.000748896
AZGP1,1.161987342,0.012614462
AFAP1L1,1.162477368,8.38E-07
C6orf99,1.162987811,0.000371266
ANGPT2,1.16452967,0.001150501
CEMIP,1.168961317,1.28E-05
PERP,1.169104223,1.18E-07
CD302,1.170217469,6.61E-06
EGFL6,1.170274437,0.003317747
ZFP36,1.173555326,0.012998371
IL2RG,1.174461598,2.63E-07
CLEC7A,1.177057708,0.000471661
LINC01354,1.178558442,0.000724232
ADAM28,1.178631062,4.93E-05
CLEC1A,1.178648884,0.000100731
DIO3,1.180521178,3.47E-05
DOK2,1.1816311,0.012865737
C5AR1,1.18586828,0.000181481
ZIC1,1.186167491,1.50E-05
H2BC5,1.189419489,4.22E-06
CPXM1,1.192852589,0.003343238
ALOX5AP,1.197428284,0.003165106
GLP1R,1.197860748,0.038398751
C21orf62,1.198410956,0.002052535
PCAT19,1.198498756,6.94E-06
SLC26A2,1.205167425,5.92E-05
GEM,1.207220964,7.53E-05
CEBPD,1.208959211,5.56E-05
MAFF,1.211120772,1.31E-05
PRELP,1.211290805,6.65E-05
TNFAIP8,1.21418867,0.000199498
SLC6A13,1.214685507,4.28E-06
LINC00924,1.214801148,0.00056464
TNFRSF10D,1.22168407,0.000443366
MT1A,1.22432788,0.0082127
RBM47,1.224758193,0.000836709
AKR1C2,1.225189136,2.82E-07
KDF1,1.226030371,0.00041295
TLR2,1.227186679,0.000125954
GAGE10,1.228014241,0.001902677
H19,1.228442279,0.000798564
CXCL3,1.228753131,0.008804923
DDIT4,1.232402697,2.68E-06
CASP4,1.234289384,1.62E-06
COL8A1,1.234344068,0.017931399
FAM180A,1.234499933,0.009451719
CR1,1.236651591,0.011833217
FMO2,1.240350304,0.000277457
TFEC,1.241434244,4.02E-05
SMAGP,1.242331958,3.65E-10
PTPRC,1.244220293,0.000362083
ANXA3,1.244345533,1.06E-10
SLC38A2,1.244556558,2.09E-12
TMEM92,1.252697468,0.009622165
LINC00499,1.254842799,0.000486363
TES,1.256933369,3.20E-06
PDLIM1,1.258598516,0.004723937
S100A7,1.260246564,0.00256797
TMEM71,1.28065014,1.06E-07
GPR4,1.281002706,0.000356713
TFPI2,1.281842383,0.019401999
MT1E,1.283759119,1.07E-06
PRRG4,1.285638204,4.29E-06
POU4F1,1.287394063,0.024166955
KDR,1.289775786,4.19E-06
S100A10,1.293216803,2.02E-05
GPC6,1.296469466,8.39E-06
HOXB3,1.299017432,0.037954187
CLDN7,1.300727896,0.000304261
LOC440895,1.301354855,0.0291269
PLA1A,1.30154313,0.001785827
HLA-DQA1,1.304785255,0.006606374
BMP4,1.309956283,7.44E-06
LINC00607,1.313070171,0.000105225
REP15,1.313781845,8.29E-05
GABRR2,1.31865328,0.002976412
C3AR1,1.321201192,0.000225854
PLAC8,1.326746216,0.001161402
ACADL,1.327856926,3.33E-06
PURPL,1.330697268,0.033458235
RNASE2,1.333701684,0.030037157
FCN3,1.334775847,1.31E-06
LBX2,1.339046408,0.020646844
GLI1,1.339233921,1.10E-05
FCN1,1.341318435,0.009841888
CYTIP,1.342902174,0.002233477
LCK,1.353952921,0.0179093
COL6A3,1.354097806,0.011227488
ANPEP,1.356379419,2.07E-06
CD3E,1.364150608,0.012275318
FNDC11,1.364616148,0.00022695
PHLDB2,1.373157876,2.66E-05
ANKUB1,1.374415881,0.040964545
TSLP,1.375100263,0.00376232
COL3A1,1.376564438,0.039060864
ANGPTL5,1.376933177,4.54E-05
MMP19,1.377484723,0.000279751
MSX1,1.378574629,2.01E-07
TRIM59-IFT80,1.378762528,0.026823606
GSX1,1.379418941,9.02E-05
CD69,1.381324126,0.007608399
TMEM100,1.391176584,3.03E-09
SRGN,1.392049747,2.29E-07
SOCS3,1.392816585,0.01775498
OLFML1,1.394115559,1.05E-05
LINC00644,1.394663779,0.002741972
MYBPH,1.395574484,0.000291575
SYTL4,1.398338664,3.58E-05
FEZF1,1.40594585,0.000391714
PRG4,1.408966795,5.39E-07
MRLN,1.409366435,0.000285544
CCN4,1.410094087,3.21E-05
LINC02172,1.410355096,1.52E-05
CPXM2,1.414181733,3.66E-05
PCOLCE,1.418420283,8.74E-08
GCGR,1.419854982,0.037405111
ALOX15B,1.421043017,1.72E-07
LINC01736,1.42162273,0.000268913
LINC01480,1.422016778,2.41E-05
PMEL,1.427597177,0.001164204
RASSF9,1.427616266,0.001032818
TBX5,1.427809595,0.012171072
RANBP3L,1.43020893,4.88E-06
CLEC2B,1.433397445,2.52E-08
RNASE6,1.436242759,1.06E-05
CYP3A5,1.438646833,2.97E-09
KLF4,1.443092066,1.92E-05
IL6,1.446571268,0.030139012
OLAH,1.449673861,1.85E-05
LOC286178,1.451052139,4.86E-05
TUBAL3,1.453923025,0.037768255
PLEKHG4B,1.454758284,1.10E-05
UCN2,1.456144396,0.001700224
IL18RAP,1.457140847,0.000377787
KLF5,1.458312826,6.60E-07
BMP6,1.46061343,3.78E-08
BPI,1.468931735,0.00090171
CCR2,1.47314122,0.013381036
CFAP47,1.473712585,0.005524635
RGS18,1.474423966,0.000240991
LOC101929551,1.475536058,0.02244094
LOC101927354,1.476780962,5.12E-05
TWIST1,1.477906904,6.89E-09
JCHAIN,1.479196404,0.006959412
HRH4,1.47925538,0.00353726
LINC00310,1.48469384,0.000144051
TBX18,1.488044086,0.001648983
THSD4,1.495830186,5.31E-07
LBP,1.495942348,0.025152102
IFNA2,1.497607999,0.049877006
FCAR,1.501125802,0.044764113
NID1,1.501679281,1.63E-08
H2AC7,1.501965582,0.026842341
CXCL1,1.503572967,0.010286418
NDNF,1.505363767,0.000100731
LILRB5,1.505369113,6.86E-05
ESM1,1.508399828,0.005592873
SMTNL2,1.511020594,1.16E-06
SULT1B1,1.512827723,1.77E-05
MS4A4E,1.513576782,0.010036283
ECEL1,1.513989227,0.001377925
PLSCR2,1.515986074,0.012471951
MEOX2,1.519198577,1.24E-08
CXCR4,1.522834289,4.88E-08
PROK2,1.532188241,0.000576412
MT1M,1.533049656,4.86E-07
MARVELD3,1.533181634,6.63E-06
CYP1B1,1.536479223,1.73E-05
PTGFR,1.541837348,5.67E-06
ECM2,1.543635322,0.001089833
PLN,1.546917772,0.018335304
ALX4,1.549238265,0.00223487
NLRP6,1.550502079,0.023724978
CLIC3,1.559073915,5.16E-05
CRYGN,1.562385202,0.00010919
LEPR,1.564878058,2.40E-09
APOBEC3A,1.568475953,0.007752404
NFE2,1.578410473,0.000256788
ADH1B,1.581617105,0.00194495
SERPINA5,1.584703976,0.008785213
LCN6,1.591967822,0.000260734
MS4A6A,1.59748226,0.000315368
VCAM1,1.598059297,0.000624336
LCN10,1.616463468,4.15E-05
CCR9,1.618748342,0.000450737
MIA,1.619125561,0.008513574
OLFML2A,1.639102388,6.90E-06
B3GNT8,1.64322542,3.86E-06
ANXA2,1.645155099,3.86E-06
PDGFD,1.646391059,1.65E-07
CD209,1.650170517,0.001349018
MAP1LC3C,1.650614583,4.05E-07
CES1,1.653694836,0.004025579
SRPX2,1.657388703,1.12E-05
CEACAM4,1.660192563,0.011793111
MRAP,1.660524565,0.008832371
BCL2A1,1.670658536,0.002856044
LOC101928797,1.67444639,0.000560265
MCEMP1,1.675242785,9.04E-05
MT1F,1.675295436,4.55E-09
PRDM6,1.676797766,3.53E-09
SLC7A2,1.682077918,4.38E-07
FRZB,1.685972469,6.37E-06
GPC3,1.687528085,9.77E-05
P2RY8,1.690563861,0.000131566
DCN,1.699871654,1.94E-10
KCNJ13,1.702788388,0.000404949
CPZ,1.709274456,0.003654591
HOXB2,1.729732004,0.000371526
GAS1,1.731914856,1.15E-10
LINC01121,1.739099084,0.001807687
FOXC1,1.742211362,4.75E-09
PKP2,1.75639127,9.15E-09
CLEC10A,1.770199264,0.004874253
ZG16B,1.772091539,0.006922376
WNT6,1.774449236,5.48E-07
CST7,1.779183479,4.08E-06
STEAP4,1.79036728,0.000845947
GPR171,1.792963926,0.000616283
C9orf152,1.796770225,0.01147493
IL1RN,1.800369834,0.001735395
F13A1,1.800639214,1.03E-06
SLC17A3,1.805297376,0.030498832
ITGBL1,1.816713745,0.00142943
CFH,1.816765541,9.78E-09
ALPK2,1.818053787,0.000135577
TMEM236,1.819416641,9.24E-06
PTGER2,1.820371702,1.30E-06
SLAMF6,1.821708707,0.000275099
IGKV3-11,1.824174337,0.007098599
CLEC4E,1.828275436,0.003813832
MT1G,1.838239504,3.70E-08
LINC01836,1.839998949,0.00195029
LINC00887,1.842372493,5.25E-05
ADGRG3,1.845661787,5.16E-05
SLC7A11-AS1,1.846202822,0.002874355
AOX1,1.846812654,2.05E-08
OSR2,1.847466304,0.025147336
IGKC,1.854792316,0.001702356
MS4A4A,1.86781379,2.04E-05
FFAR2,1.869049507,0.010211886
C3orf86,1.875864615,0.000195075
SLAMF7,1.87882118,0.003004418
COL2A1,1.882251134,6.60E-06
OSR1,1.886195628,6.29E-07
SLAMF1,1.890945924,0.012720709
GPX8,1.890991994,3.45E-05
KRT19,1.905147487,2.80E-05
LRRN4CL,1.905335176,3.63E-08
IL18,1.90542887,2.14E-10
LYVE1,1.908406553,5.24E-07
CD48,1.909787176,0.000254777
LINC01139,1.916797716,3.87E-05
CXCL8,1.918695188,0.001735395
S100A4,1.923857243,1.06E-07
LYZ,1.924952679,5.23E-06
GATA3,1.937226337,0.00512838
KRT18,1.942116897,0.001053118
TFF3,1.948130386,0.012275318
FCER2,1.948370184,0.00081211
KIAA1210,1.951846043,0.007131499
TP63,1.960143461,0.000102198
PF4,1.963081623,0.017866984
KCNE4,1.967569205,4.62E-08
COL1A1,1.974973547,0.000528219
SCNN1A,1.980776643,0.000100731
TEX43,1.986494567,4.65E-06
STRA6,1.991084237,3.12E-06
SHOX,1.999790809,0.005866171
EGFLAM,2.008164487,6.36E-06
BNC2,2.027286105,1.33E-07
MMRN1,2.032611839,4.14E-05
TNFRSF11B,2.063141918,3.20E-06
HCAR3,2.063917328,0.032688815
GPRC5A,2.074966126,0.003580236
COL1A2,2.095987332,4.97E-07
DSG2,2.107893029,1.35E-05
MPZL2,2.108444612,3.25E-06
RGS1,2.112414702,0.00011515
ADAMDEC1,2.119031196,0.034521223
FGL2,2.122718426,3.70E-08
LOC102723544,2.123018655,0.000198021
FOXD1,2.128439864,3.11E-12
FMOD,2.144490238,2.82E-07
LINC01068,2.160093913,0.002245683
FOXA1,2.165480289,0.021310085
CD163,2.176054921,0.00041663
C7,2.178497855,1.61E-07
AGTR1,2.189644194,3.57E-06
MFAP2,2.193100074,0.00012076
CCL20,2.206066539,0.005255195
BLOC1S5-TXNDC5,2.210590199,9.55E-09
PAX1,2.211522322,0.000148461
GPR183,2.211574383,4.18E-06
SLC6A3,2.215880277,0.002924231
AREG,2.216643455,0.005541423
ARHGEF35,2.232544988,0.00414868
PKHD1L1,2.233878701,5.26E-05
TBX15,2.234220454,4.19E-11
HOXB6,2.254701037,0.012229076
SLC22A6,2.26923097,9.95E-07
IGHG1,2.272429061,0.000388504
LINC02032,2.276336908,0.013484778
S100A9,2.277151128,0.00020337
CEACAM3,2.280355801,0.00292584
SLC38A4,2.280867143,3.45E-06
S100A8,2.283696011,0.000184249
LILRA5,2.287398462,0.000338748
SLC5A5,2.315151396,0.001838951
LINC00682,2.345841983,0.00641069
LINC02742,2.365483411,0.000524186
IGHA1,2.368850174,0.007956134
MNX1,2.371093393,1.63E-06
OMD,2.37626212,4.01E-15
CD28,2.378308852,0.000845947
HOXB7,2.391863514,2.05E-05
LINC02212,2.420267676,0.003148519
LMX1B,2.461192602,0.002241878
SLC47A1,2.476192079,8.72E-14
FOLR3,2.478877761,4.49E-05
SLC13A4,2.490677755,2.79E-09
MT1H,2.491539548,4.14E-09
TLR8,2.503732833,4.72E-07
VNN3,2.50719606,0.008382526
INSRR,2.525546431,0.000120776
BEND2,2.52663114,0.010279687
CYP4B1,2.537223296,4.46E-08
MRC1,2.540624903,3.51E-13
KCNJ15,2.541737447,2.64E-05
GZMK,2.552568421,0.0080149
CXCR2,2.565920474,1.16E-06
RETN,2.589921801,0.008810551
FOXI2,2.602476272,0.030621547
FOXC2,2.605222273,1.26E-06
MGP,2.619846835,9.78E-09
FER1L6,2.620542797,1.86E-06
FCER1A,2.621259931,0.002486575
JAML,2.632994327,3.76E-12
CXCL6,2.63614165,0.000104713
TFAP2B,2.642398278,0.000557929
CDC20B,2.658865687,0.023970729
CRABP1,2.662042974,3.28E-16
SLC6A20,2.680851956,3.58E-15
IGF2,2.699347309,9.50E-10
PLA2G2A,2.704436137,0.006300427
CLEC12A,2.706558904,6.93E-07
VNN1,2.727255834,1.00E-10
IL2RA,2.753126412,0.013920686
CCL26,2.756018585,0.001315862
IGHG3,2.767658668,0.021001615
BARX1,2.819081666,5.27E-12
MLPH,2.830786419,6.58E-13
FCGR3B,2.841163713,3.66E-06
SHOX2,2.847124718,1.05E-16
VNN2,2.893206019,1.23E-14
IGHG2,2.918545527,2.64E-05
FCGR2B,2.930629833,2.90E-08
DEFB1,2.93840059,0.000117048
DNASE1L3,2.947878459,0.000100731
DSP,2.950810835,3.82E-14
PF4V1,2.973005092,0.004974259
GJB2,2.979373381,2.15E-12
MMP9,3.000079533,1.32E-11
SERPIND1,3.01376235,3.83E-08
SCARA5,3.015293033,6.63E-11
LBX1,3.018459146,3.70E-08
TMEM30B,3.019182467,1.93E-10
MARCO,3.022375137,6.65E-06
HOXA4,3.045822282,0.012112756
FOXD2,3.072902213,5.17E-08
CXCR1,3.073529641,4.89E-08
PTGDR,3.075013799,2.76E-12
SPTLC3,3.077300401,1.86E-14
HAND2,3.109994863,7.05E-05
FAM20A,3.140421154,1.19E-14
PPBP,3.14261412,0.000136287
HOXA7,3.147754887,0.010461531
CLEC4D,3.167943173,3.93E-06
SLPI,3.200126707,9.03E-11
LINC01133,3.212151928,0.003377692
IGLC2,3.24379541,0.013657653
UGT3A2,3.245007797,1.97E-07
OTP,3.246591716,1.41E-18
C19orf33,3.272234281,6.40E-12
RIPK4,3.276735404,0.003489266
MMP8,3.2995821,0.000882692
GATA5,3.306236937,0.04199965
WDR86-AS1,3.331415657,8.35E-13
LHX5,3.397919883,0.001937896
EDN2,3.438704754,0.001552973
HOXC13,3.491388287,0.001331521
GADL1,3.516107913,2.50E-06
IL1R2,3.527425754,2.54E-07
S100A12,3.562423338,1.98E-06
LINC01638,3.585671442,0.003249969
DCDC2C,3.630174785,1.92E-05
HOXA9,3.637000329,2.77E-05
CLIC6,3.645436686,6.71E-12
SLC26A7,3.648806609,2.19E-14
LINC01108,3.649575175,2.62E-07
HOXD11,3.651080646,0.003165714
SIX1,3.656260876,1.07E-15
HOXD13,3.68171327,0.000412013
NKX2-5,3.684708274,2.00E-11
SLC22A8,3.716043659,1.06E-07
SIX6,3.772703408,1.66E-07
KLHDC7A,3.788425263,6.84E-06
KLK1,3.843167469,4.36E-07
SIX2,3.942671784,4.44E-10
TLX1,3.953595469,6.49E-07
PITX2,3.990111364,7.39E-06
SLC16A12,4.053220013,1.02E-14
TDRD15,4.076529848,0.000615193
HOXC12,4.14514149,1.60E-05
WFDC21P,4.23410027,1.97E-10
HOXA5,4.277494334,1.06E-07
OGN,4.360014011,2.40E-13
HOXD8,4.441805978,7.54E-16
HOXC6,4.487795872,3.41E-13
DSC3,4.577969597,8.70E-06
BMP5,4.585101438,1.01E-12
SLC22A2,4.612848332,4.14E-09
UPK1B,4.622586064,2.76E-11
HAND1,4.684040531,1.04E-13
HOXA13,4.720732532,1.68E-16
POU4F2,4.738349671,1.05E-22
HOXD9,4.758755564,2.84E-21
HOXA10,5.011783708,1.73E-17
HOXB9,5.22792475,1.09E-17
HOXA11,5.236566295,3.03E-18
HOXD10,5.339622834,2.04E-14
HOXC10,5.374982657,2.84E-21
PITX1,5.60402847,4.08E-39
